Model_Name,Video_ID,Subject Consistency,Aesthetic Quality,Image Quality,Background Consistency,Dynamic Degree,Interaction Quality,Perspectivity,Instruction Following,Semantic Alignment,Action Following,Flow Score,Depth Accuracy,Trajectory Accuracy,Photometric Consistency,Motion Smoothness,JEPA Similarity
FlowWAMAdaptiveSeed1Train200,pick_diverse_bottles_episode000019,0.8734574887901545,0.4633728265762329,0.601219997641481,0.9249908447265625,0.36212971753893364,0.8,1.0,0.4,0.957031,,0.32800085764585485,1.0,1.0,0.08350756558283721,0.6867299537491615,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,pick_diverse_bottles_episode000037,0.8606391482055187,0.41383928060531616,0.5904661084398811,0.926513671875,0.3806310357084203,0.8,1.0,0.2,0.9375,,0.36191664113159805,1.0,1.0,0.08083235625316956,0.6860458534009911,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,pick_diverse_bottles_episode000049,0.8628777142614126,0.4101431667804718,0.544721684867953,0.9149627685546875,0.3729584810043393,0.8,1.0,1.0,0.873535,,0.42279368093445147,1.0,0.3185000244774074,0.08327003449737826,0.7025715512485444,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,pick_dual_bottles_episode000001,0.8432209096848965,0.4685328006744385,0.5416261355082194,0.9134735107421875,0.41634594158716365,0.8,1.0,1.0,0.791016,,0.39285498038165245,1.0,1.0,0.1124737803906507,0.7751353526076116,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,pick_dual_bottles_episode000007,0.8789368972182274,0.39681997895240784,0.43312359586174104,0.946099853515625,0.401787980484408,0.8,1.0,0.4,0.89502,,0.4169012286656605,1.0,1.0,0.05021517424562512,0.6984594624498923,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,pick_dual_bottles_episode000011,0.8308781702071428,0.45898252725601196,0.5337061434616277,0.9123504638671875,0.38015352625286686,0.8,1.0,1.0,0.855957,,0.36260087575538436,1.0,1.0,0.10317104265812858,0.7490705435776149,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,pick_dual_bottles_episode000036,0.8460926372557879,0.44287633895874023,0.46222439024183487,0.930108642578125,0.3904303138694539,0.8,1.0,1.0,0.876953,,0.5525474091910788,1.0,1.0,0.0830231070288419,0.7488664612004298,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,pick_dual_bottles_episode000038,0.8629882618784904,0.41958683729171753,0.47823775962547016,0.9346435546875,0.41683926924586423,0.8,1.0,1.0,0.939941,,0.5210613735977773,1.0,0.6202819797327067,0.05726932190628021,0.7384212936054215,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,pick_dual_bottles_episode000047,0.8782241713255644,0.46740901470184326,0.5019661505428361,0.938446044921875,0.39260996184576674,0.8,1.0,1.0,0.898438,,0.3976391329110494,1.0,1.0,0.07878507176469532,0.714162036827437,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_a2b_left_episode000006,0.8558131739497185,0.37478911876678467,0.48498127431045346,0.935504150390625,0.29083955736383665,0.6,0.8,0.4,0.777832,,0.11799412320953918,0.997297980121375,0.3072648945023743,0.3623685444739915,0.6866662728154725,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_a2b_left_episode000012,0.8401764154434204,0.432981014251709,0.4270784794842756,0.9442230224609375,0.3190472576493989,0.8,1.0,0.4,0.869141,,0.11220919341712317,1.0,0.8563420962451657,0.2825849101505002,0.7037693903373009,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_a2b_left_episode000023,0.828996530547738,0.34284284710884094,0.5042638536147129,0.876800537109375,0.3055286903924098,0.6,0.8,0.4,0.915039,,0.2025027800484537,1.0,0.4797816615264111,0.1722318503955191,0.7399012240011845,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_a2b_left_episode000029,0.8423773501068353,0.4233245849609375,0.560798094007704,0.857061767578125,0.3368675350829677,0.8,1.0,0.8,0.894531,,0.19924902050809432,0.9982984840928815,0.5819014050031821,0.1650922478729177,0.7314634152216429,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_a2b_left_episode000047,0.827301749959588,0.37892740964889526,0.5532610970956308,0.9289215087890625,0.3352870555591353,0.8,1.0,0.6,0.918945,,0.16613936914298089,1.0,0.6116659323444461,0.22485402100421592,0.7117446290571453,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_a2b_left_episode000049,0.8366854693740606,0.43028759956359863,0.5527903361379365,0.8897430419921875,0.3456815249175421,0.8,1.0,0.4,0.967285,,0.18496265182593677,0.9925014463756238,1.0,0.1683254128052717,0.7003142710116455,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_bread_basket_episode000017,0.7918789830058813,0.4457496404647827,0.6069033375492803,0.8449310302734375,0.4847335073904101,0.8,0.8,0.2,0.888184,,0.7341173994559175,0.9553650930802979,0.6252753708327214,0.04994933477591261,0.8465027387594547,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_bread_basket_episode000024,0.8489422176033259,0.42897647619247437,0.5611764432177132,0.905853271484375,0.44639247776611624,0.8,1.0,0.4,0.931641,,0.4076337775974601,0.9918540614528844,0.4118813335291526,0.05386381876342161,0.776609806389123,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_bread_basket_episode000028,0.8291510347276926,0.4386429190635681,0.4791483580035928,0.88349609375,0.4401461039309519,0.8,0.8,0.2,0.921387,,0.5815831667081525,0.9870869542945303,0.6019728790326528,0.03410545009962879,0.7690779869720772,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_bread_basket_episode000036,0.7880998328328133,0.4522121250629425,0.4968863673269013,0.860186767578125,0.4767787290654681,0.8,0.8,0.2,0.82373,,0.7016256951573879,0.9920894741520623,0.8804768198952366,0.045730994024804746,0.8522043513854004,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_bread_basket_episode000039,0.778072346188128,0.44881853461265564,0.5378350533379449,0.8742279052734375,0.45899450419261534,0.8,0.8,0.6,0.95752,,0.6485592090198206,0.984085442380011,0.6978753610417584,0.04835265197642109,0.8061584881529046,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_bread_basket_episode000044,0.7765467761084437,0.44152921438217163,0.4674509521766945,0.8821136474609375,0.4453878349321849,0.8,1.0,0.4,0.911621,,0.6350346015670892,0.9660175177181014,1.0,0.049278586236164205,0.7965897722762763,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_bread_skillet_episode000016,0.7849312584847212,0.4189748466014862,0.5354698296535162,0.8923187255859375,0.3905294197929126,0.8,1.0,0.6,0.927734,,0.25372882743198927,0.9956795178145265,0.9033142409555981,0.13850833022021136,0.7382393247190211,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_bread_skillet_episode000023,0.8391549807041884,0.41122615337371826,0.5301117268315069,0.9256103515625,0.3613272886325901,0.6,0.8,0.6,0.884277,,0.2229045094107431,0.9959149305137044,0.7944387330493955,0.13537359357339002,0.7218057293551142,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_bread_skillet_episode000030,0.7835874106734991,0.4153556525707245,0.5235448220335407,0.8924652099609375,0.4153606426599309,0.6,0.8,0.4,0.952637,,0.26777261531433605,0.9951204126539788,0.4270818034953738,0.12810237978302844,0.7425129238277943,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_bread_skillet_episode000034,0.8388085620477795,0.42524728178977966,0.5097558504269447,0.905462646484375,0.36514400023078136,0.8,1.0,1.0,0.870605,,0.19804226536717728,1.0,1.0,0.13671346529132902,0.6785649758868628,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_bread_skillet_episode000035,0.7905904458835721,0.4155232906341553,0.5060837813954294,0.8980194091796875,0.3990045920486246,0.8,1.0,1.0,0.905273,,0.2044676295385172,1.0,0.7837176286287757,0.11082973514225573,0.7359254428121399,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_bread_skillet_episode000038,0.8241231180727482,0.416696161031723,0.5219861065899885,0.9160980224609375,0.37780940479506936,0.6,0.8,0.4,0.921875,,0.2335008393959323,0.9988870158408264,0.6903607969843835,0.14944631046334442,0.7243015274796685,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_burger_fries_episode000005,0.8377048779278994,0.48471102118492126,0.5316068962473929,0.9011688232421875,0.42894484161126256,0.8,1.0,0.8,0.883301,,0.4107866168219814,1.0,0.8233710285406569,0.08176889250415885,0.7841459862128293,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_burger_fries_episode000010,0.860272815823555,0.43724116683006287,0.6752974479581103,0.9035400390625,0.413485607433969,0.8,1.0,0.8,0.897949,,0.4178805032827843,1.0,1.0,0.08906988910374795,0.7465600467625477,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_burger_fries_episode000032,0.8600228607654572,0.4342418611049652,0.675223075489939,0.9166900634765625,0.43513557125042934,0.8,1.0,1.0,0.883301,,0.4069181730084275,1.0,1.0,0.0970570476094826,0.7815752030763448,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_burger_fries_episode000034,0.8511871468275786,0.3948708474636078,0.6856612429206754,0.9113128662109375,0.40201586856442606,0.8,1.0,0.6,0.875,,0.39779869000418866,1.0,0.9683262348852011,0.08544420216234865,0.7515446806249914,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_burger_fries_episode000046,0.8610576409846544,0.47007277607917786,0.7322286831891095,0.893853759765625,0.4281395669549923,0.8,1.0,0.8,0.814453,,0.41988247603063356,1.0,0.7098448132373819,0.09791917890513098,0.8004486605231627,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_burger_fries_episode000047,0.8621206436306238,0.44414371252059937,0.6957540045844184,0.916949462890625,0.41412142237993654,0.8,1.0,0.8,0.849609,,0.4083942027258684,1.0,1.0,0.07768574525207934,0.7679673774418897,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_can_basket_episode000014,0.8803005658090115,0.4794851243495941,0.6481289258415316,0.89388427734375,0.41110090339642713,0.8,1.0,0.6,0.825684,,0.20316768535946028,1.0,1.0,0.12267573032579135,0.7065630757566478,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,place_can_basket_episode000024,0.8789771731942893,0.4872880280017853,0.6575184296972958,0.900872802734375,0.40401030329358284,0.8,1.0,0.8,0.9375,,0.2124412726859146,1.0,1.0,0.11506990642687893,0.711941810484312,0.9723806381225586
